id_venta,fecha,id_cliente,categoria,producto,cantidad,precio_unitario,descuento,ciudad_venta,total_venta
VNT-0056598,2025-02-25 06:00:00,CLI-00509,Tecnología,Mouse Inalámbrico,2,124876.7,0.2,Sogamoso,199802.72
VNT-0056599,2024-10-08 09:00:00,CLI-00567,Papelería,Marcadores Pro,1,34137.71,0.0,Sogamoso,34137.71
VNT-0056600,2024-05-25 16:00:00,CLI-00852,Papelería,Cuaderno Cuadriculado,10,18639.98,0.05,Cali,177079.81
VNT-0056601,2025-01-26 08:00:00,CLI-01111,Hardware,Servidor Rack 2U,13,15091102.13,0.0,Duitama,196184327.69
VNT-0056602,2025-12-18 02:00:00,CLI-00823,Muebles,Silla Ergonómica,1,913710.19,0.05,Sogamoso,868024.68
VNT-0056603,2024-09-09 05:00:00,CLI-00698,Papelería,Marcadores Pro,14,34774.06,0.1,Medellín,438153.16
VNT-0056604,2024-02-10 14:00:00,CLI-01243,Muebles,Escritorio Elevable,14,1550743.78,0.1,Cali,19539371.63
VNT-0056605,2025-10-10 17:00:00,CLI-01058,Servicios Cloud,Base de Datos RDS,13,830739.1,0.0,Sogamoso,10799608.3
VNT-0056606,2023-01-29 07:00:00,CLI-00437,Hardware,Switch Gigabit 24p,8,1235701.21,0.1,Medellín,8897048.71
VNT-0056607,2023-09-25 09:00:00,CLI-01071,Muebles,Escritorio Elevable,18,1565484.05,0.15,Duitama,23951905.96
VNT-0056608,2025-04-29 17:00:00,CLI-00603,Tecnología,Laptop Pro,6,4683839.21,0.1,Bogotá,25292731.73
VNT-0056609,2023-05-23 00:00:00,CLI-00493,Tecnología,Monitor 4K,1,1939491.14,0.0,Tunja,1939491.14
VNT-0056610,2023-01-12 19:00:00,CLI-00100,Servicios Cloud,Instancia VM vCPU4,6,501443.76,0.1,Bucaramanga,2707796.3
VNT-0056611,2024-01-14 22:00:00,CLI-00474,Muebles,Escritorio Elevable,6,1672341.15,0.0,Medellín,10034046.9
VNT-0056612,2024-03-14 09:00:00,CLI-00428,Servicios Cloud,Base de Datos RDS,8,950610.04,0.1,Bucaramanga,6844392.29
VNT-0056613,2023-09-14 13:00:00,CLI-00734,Servicios Cloud,Almacenamiento S3 1TB,13,157152.96,0.2,Duitama,1634390.78
VNT-0056614,2024-01-01 10:00:00,CLI-00989,Servicios Cloud,Almacenamiento S3 1TB,11,155119.78,0.15,Duitama,1450369.94
VNT-0056615,2024-02-14 23:00:00,CLI-01334,Servicios Cloud,Base de Datos RDS,14,883915.06,0.0,Cali,12374810.84
VNT-0056616,2024-08-21 16:00:00,CLI-01497,Servicios Cloud,Base de Datos RDS,3,897739.31,0.05,Bucaramanga,2558557.03
VNT-0056617,2025-03-27 07:00:00,CLI-01416,Papelería,Cuaderno Cuadriculado,16,17251.34,0.1,Medellín,248419.3
VNT-0056618,2024-02-03 16:00:00,CLI-00608,Tecnología,Mouse Inalámbrico,13,111002.63,0.0,Tunja,1443034.19
VNT-0056619,2023-11-23 22:00:00,CLI-00241,Papelería,Cuaderno Cuadriculado,12,16833.07,0.05,Sogamoso,191897.0
VNT-0056620,2023-04-14 02:00:00,CLI-00263,Papelería,Cuaderno Cuadriculado,11,17977.22,0.15,Duitama,168087.01
VNT-0056621,2023-05-26 04:00:00,CLI-01269,Hardware,Switch Gigabit 24p,14,1105159.09,0.0,Duitama,15472227.26
VNT-0056622,2023-02-23 15:00:00,CLI-00816,Servicios Cloud,Base de Datos RDS,18,852358.67,0.05,Medellín,14575333.26
VNT-0056623,2025-01-12 20:00:00,CLI-00898,Papelería,Marcadores Pro,16,34852.04,0.05,Cali,529751.01
VNT-0056624,2024-10-13 15:00:00,CLI-00237,Papelería,Marcadores Pro,3,36073.19,0.2,Cali,86575.66
VNT-0056625,2024-02-15 03:00:00,CLI-00372,Tecnología,Teclado Mecánico,4,275809.76,0.05,Medellín,1048077.09
VNT-0056626,2023-06-05 05:00:00,CLI-01246,Muebles,Silla Ergonómica,16,865491.13,0.15,Medellín,11770679.37
VNT-0056627,2024-04-28 04:00:00,CLI-01476,Tecnología,Mouse Inalámbrico,1,112533.43,0.1,Medellín,101280.09
VNT-0056628,2023-07-27 08:00:00,CLI-00577,Tecnología,Mouse Inalámbrico,6,117254.17,0.15,Bucaramanga,597996.27
VNT-0056629,2024-08-17 21:00:00,CLI-00293,Muebles,Escritorio Elevable,3,1493186.44,0.0,Bucaramanga,4479559.32
VNT-0056630,2024-06-29 20:00:00,CLI-00632,Papelería,Resma Papel Bond,5,20987.14,0.0,Duitama,104935.7
VNT-0056631,2025-11-15 19:00:00,CLI-00381,Hardware,Firewall Hardware,11,3182538.89,0.1,Sogamoso,31507135.01
VNT-0056632,2024-02-04 05:00:00,CLI-01264,Servicios Cloud,Base de Datos RDS,8,908482.37,0.2,Bogotá,5814287.17
VNT-0056633,2024-07-22 20:00:00,CLI-01280,Tecnología,Teclado Mecánico,2,283308.47,0.15,Tunja,481624.4
VNT-0056634,2025-11-19 10:00:00,CLI-00296,Tecnología,Mouse Inalámbrico,8,115245.89,0.1,Duitama,829770.41
VNT-0056635,2025-06-16 13:00:00,CLI-01073,Muebles,Escritorio Elevable,18,1650904.98,0.15,Medellín,25258846.19
VNT-0056636,2023-03-05 15:00:00,CLI-00218,Muebles,Silla Ergonómica,17,858692.04,0.0,Cali,14597764.68
VNT-0056637,2025-06-07 21:00:00,CLI-01129,Muebles,Escritorio Elevable,12,1614028.37,0.0,Sogamoso,19368340.44
VNT-0056638,2024-10-30 19:00:00,CLI-00966,Papelería,Cuaderno Cuadriculado,11,19123.16,0.2,Tunja,168283.81
VNT-0056639,2024-02-23 09:00:00,CLI-00780,Tecnología,Laptop Pro,2,4349223.21,0.0,Medellín,8698446.42
VNT-0056640,2025-08-08 19:00:00,CLI-00115,Muebles,Silla Ergonómica,12,867175.01,0.0,Tunja,10406100.12
VNT-0056641,2025-04-13 06:00:00,CLI-01330,Papelería,Cuaderno Cuadriculado,10,18458.54,0.05,Duitama,175356.13
VNT-0056642,2025-11-12 12:00:00,CLI-00182,Muebles,Archivador Metálico,15,448782.81,0.15,Duitama,5721980.83
VNT-0056643,2025-05-08 08:00:00,CLI-00983,Servicios Cloud,Base de Datos RDS,8,906409.23,0.2,Sogamoso,5801019.07
VNT-0056644,2025-06-16 16:00:00,CLI-01378,Tecnología,Monitor 4K,2,1724551.33,0.0,Bogotá,3449102.66
VNT-0056645,2025-04-28 13:00:00,CLI-00899,Tecnología,Laptop Pro,1,4249253.57,0.05,Tunja,4036790.89
VNT-0056646,2023-01-29 18:00:00,CLI-00004,Muebles,Silla Ergonómica,4,813693.78,0.05,Tunja,3092036.36
VNT-0056647,2024-01-11 16:00:00,CLI-01232,Tecnología,Laptop Pro,5,4766533.46,0.05,Tunja,22641033.94
VNT-0056648,2024-03-02 20:00:00,CLI-00092,Tecnología,Mouse Inalámbrico,12,126128.72,0.2,Cali,1210835.71
VNT-0056649,2025-10-31 17:00:00,CLI-00413,Tecnología,Monitor 4K,14,1914430.08,0.15,Medellín,22781717.95
VNT-0056650,2025-07-07 00:00:00,CLI-00898,Muebles,Escritorio Elevable,17,1593637.88,0.0,Duitama,27091843.96
VNT-0056651,2023-04-27 20:00:00,CLI-00895,Servicios Cloud,Almacenamiento S3 1TB,19,154225.16,0.0,Cali,2930278.04
VNT-0056652,2023-09-08 07:00:00,CLI-00858,Tecnología,Monitor 4K,11,1687839.0,0.15,Cali,15781294.65
VNT-0056653,2024-10-09 21:00:00,CLI-00296,Tecnología,Monitor 4K,7,1725891.19,0.0,Bucaramanga,12081238.33
VNT-0056654,2023-06-07 00:00:00,CLI-01385,Papelería,Resma Papel Bond,1,22878.58,0.0,Bucaramanga,22878.58
VNT-0056655,2024-02-22 15:00:00,CLI-00352,Servicios Cloud,Almacenamiento S3 1TB,17,143879.9,0.0,Duitama,2445958.3
VNT-0056656,2023-05-25 05:00:00,CLI-01318,Muebles,Archivador Metálico,5,409588.78,0.1,Tunja,1843149.51
VNT-0056657,2024-12-03 11:00:00,CLI-00077,Tecnología,Teclado Mecánico,7,274273.0,0.0,Medellín,1919911.0
VNT-0056658,2024-12-21 18:00:00,CLI-01269,Muebles,Archivador Metálico,3,422904.42,0.15,Medellín,1078406.27
VNT-0056659,2023-12-01 11:00:00,CLI-01187,Tecnología,Laptop Pro,4,4215180.47,0.0,Cali,16860721.88
VNT-0056660,2025-11-03 11:00:00,CLI-01287,Papelería,Cuaderno Cuadriculado,15,18738.39,0.0,Bogotá,281075.85
VNT-0056661,2024-03-17 22:00:00,CLI-01472,Servicios Cloud,Instancia VM vCPU4,4,442180.05,0.0,Duitama,1768720.2
VNT-0056662,2023-05-21 14:00:00,CLI-00760,Servicios Cloud,Base de Datos RDS,6,957495.52,0.05,Bogotá,5457724.46
VNT-0056663,2023-09-01 23:00:00,CLI-01001,Muebles,Escritorio Elevable,16,1517863.46,0.15,Tunja,20642943.06
VNT-0056664,2024-11-27 15:00:00,CLI-00169,Servicios Cloud,Base de Datos RDS,7,851295.66,0.0,Duitama,5959069.62
VNT-0056665,2025-12-12 17:00:00,CLI-00274,Hardware,Firewall Hardware,19,3193424.85,0.15,Bucaramanga,51573811.33
VNT-0056666,2023-11-23 02:00:00,CLI-00288,Tecnología,Mouse Inalámbrico,13,116588.59,0.1,Bogotá,1364086.5
VNT-0056667,2023-01-22 23:00:00,CLI-01364,Tecnología,Mouse Inalámbrico,17,112325.31,0.05,Medellín,1814053.76
VNT-0056668,2023-08-12 07:00:00,CLI-01236,Servicios Cloud,Instancia VM vCPU4,6,455226.5,0.1,Bogotá,2458223.1
VNT-0056669,2025-09-01 06:00:00,CLI-00943,Servicios Cloud,Instancia VM vCPU4,13,451592.03,0.2,Duitama,4696557.11
VNT-0056670,2023-08-25 07:00:00,CLI-00636,Papelería,Marcadores Pro,7,33996.1,0.15,Bucaramanga,202276.8
VNT-0056671,2025-01-15 14:00:00,CLI-00496,Hardware,Firewall Hardware,14,3380262.07,0.0,Cali,47323668.98
VNT-0056672,2023-07-07 01:00:00,CLI-00136,Tecnología,Teclado Mecánico,5,268556.93,0.05,Sogamoso,1275645.42
VNT-0056673,2025-11-06 20:00:00,CLI-01100,Muebles,Archivador Metálico,9,424481.84,0.0,Bogotá,3820336.56
VNT-0056674,2023-05-07 00:00:00,CLI-01258,Tecnología,Monitor 4K,15,1659407.46,0.0,Duitama,24891111.9
VNT-0056675,2024-01-03 18:00:00,CLI-01011,Tecnología,Monitor 4K,2,1833901.18,0.15,Bucaramanga,3117632.01
VNT-0056676,2025-08-27 16:00:00,CLI-00659,Tecnología,Monitor 4K,5,1662600.67,0.15,Cali,7066052.85
VNT-0056677,2024-06-02 10:00:00,CLI-00538,Muebles,Silla Ergonómica,5,808433.92,0.1,Medellín,3637952.64
VNT-0056678,2023-07-12 18:00:00,CLI-00349,Papelería,Resma Papel Bond,15,23271.99,0.1,Bucaramanga,314171.87
VNT-0056679,2024-06-01 21:00:00,CLI-01123,Tecnología,Mouse Inalámbrico,15,120945.31,0.2,Duitama,1451343.72
VNT-0056680,2024-04-19 12:00:00,CLI-00712,Papelería,Marcadores Pro,1,35050.82,0.15,Bucaramanga,29793.2
VNT-0056681,2023-10-02 06:00:00,CLI-01297,Muebles,Silla Ergonómica,6,818723.39,0.1,Medellín,4421106.31
VNT-0056682,2023-09-27 11:00:00,CLI-00972,Tecnología,Laptop Pro,1,4526686.92,0.0,Cali,4526686.92
VNT-0056683,2023-09-01 19:00:00,CLI-00708,Tecnología,Mouse Inalámbrico,19,111909.57,0.0,Bucaramanga,2126281.83
VNT-0056684,2023-12-06 00:00:00,CLI-00088,Tecnología,Monitor 4K,17,1754284.19,0.15,Bucaramanga,25349406.55
VNT-0056685,2023-10-01 09:00:00,CLI-01177,Papelería,Resma Papel Bond,4,21537.04,0.0,Bogotá,86148.16
VNT-0056686,2024-02-27 07:00:00,CLI-00424,Servicios Cloud,Instancia VM vCPU4,12,456289.38,0.2,Bucaramanga,4380378.05
VNT-0056687,2023-11-15 07:00:00,CLI-00040,Papelería,Marcadores Pro,19,33599.16,0.05,Bucaramanga,606464.84
VNT-0056688,2024-01-12 06:00:00,CLI-01277,Tecnología,Monitor 4K,2,1905631.87,0.0,Bucaramanga,3811263.74
VNT-0056689,2023-06-25 14:00:00,CLI-00436,Hardware,Switch Gigabit 24p,19,1120996.53,0.1,Bucaramanga,19169040.66
VNT-0056690,2025-07-20 16:00:00,CLI-00578,Muebles,Archivador Metálico,11,439731.27,0.0,Bogotá,4837043.97
VNT-0056691,2025-10-09 18:00:00,CLI-01401,Servicios Cloud,Almacenamiento S3 1TB,8,139950.58,0.0,Bogotá,1119604.64
VNT-0056692,2023-04-21 22:00:00,CLI-00922,Tecnología,Teclado Mecánico,18,285226.65,0.05,Sogamoso,4877375.72
VNT-0056693,2025-04-11 11:00:00,CLI-00055,Muebles,Silla Ergonómica,6,829631.09,0.15,Bogotá,4231118.56
VNT-0056694,2025-09-22 09:00:00,CLI-00640,Papelería,Cuaderno Cuadriculado,7,18848.31,0.0,Sogamoso,131938.17
VNT-0056695,2023-08-20 19:00:00,CLI-00751,Servicios Cloud,Almacenamiento S3 1TB,19,145820.3,0.0,Bogotá,2770585.7
VNT-0056696,2025-11-11 16:00:00,CLI-00914,Papelería,Resma Papel Bond,8,23600.09,0.05,Cali,179360.68
VNT-0056697,2025-12-19 09:00:00,CLI-00995,Muebles,Escritorio Elevable,11,1681282.56,0.0,Duitama,18494108.16
VNT-0056698,2025-10-09 12:00:00,CLI-01408,Tecnología,Laptop Pro,2,4630438.34,0.1,Bucaramanga,8334789.01
VNT-0056699,2023-10-01 00:00:00,CLI-01408,Hardware,Servidor Rack 2U,14,13518853.2,0.0,Sogamoso,189263944.8
VNT-0056700,2025-05-21 18:00:00,CLI-01429,Tecnología,Mouse Inalámbrico,12,123139.57,0.05,Duitama,1403791.1
VNT-0056701,2025-07-05 19:00:00,CLI-00586,Tecnología,Laptop Pro,2,4459471.55,0.1,Bucaramanga,8027048.79
VNT-0056702,2023-11-14 22:00:00,CLI-01296,Muebles,Archivador Metálico,10,443375.34,0.15,Cali,3768690.39
VNT-0056703,2025-05-27 14:00:00,CLI-00204,Muebles,Escritorio Elevable,8,1613308.86,0.0,Duitama,12906470.88
VNT-0056704,2024-10-16 22:00:00,CLI-01490,Tecnología,Teclado Mecánico,5,257883.99,0.05,Bucaramanga,1224948.95
VNT-0056705,2023-07-06 23:00:00,CLI-01151,Servicios Cloud,Almacenamiento S3 1TB,11,142294.27,0.0,Tunja,1565236.97
VNT-0056706,2023-05-19 22:00:00,CLI-01238,Papelería,Resma Papel Bond,17,23076.51,0.1,Bogotá,353070.6
VNT-0056707,2024-02-05 15:00:00,CLI-00401,Muebles,Archivador Metálico,15,452503.27,0.0,Sogamoso,6787549.05
VNT-0056708,2024-03-27 14:00:00,CLI-00298,Hardware,Firewall Hardware,8,2966122.15,0.05,Bogotá,22542528.34
VNT-0056709,2025-07-15 23:00:00,CLI-00703,Servicios Cloud,Base de Datos RDS,5,828240.97,0.15,Medellín,3520024.12
VNT-0056710,2023-01-20 07:00:00,CLI-00040,Servicios Cloud,Instancia VM vCPU4,9,456843.03,0.1,Medellín,3700428.54
VNT-0056711,2024-10-19 12:00:00,CLI-01483,Papelería,Resma Papel Bond,18,21571.59,0.2,Bucaramanga,310630.9
VNT-0056712,2023-07-13 10:00:00,CLI-01083,Papelería,Marcadores Pro,12,33672.93,0.2,Tunja,323260.13
VNT-0056713,2024-08-03 15:00:00,CLI-00937,Tecnología,Monitor 4K,2,1697364.83,0.05,Tunja,3224993.18
VNT-0056714,2023-10-12 11:00:00,CLI-00465,Servicios Cloud,Almacenamiento S3 1TB,14,154317.25,0.0,Tunja,2160441.5
VNT-0056715,2023-02-09 09:00:00,CLI-01080,Hardware,Servidor Rack 2U,4,13049013.92,0.05,Bogotá,49586252.9
VNT-0056716,2025-09-22 15:00:00,CLI-00169,Tecnología,Laptop Pro,10,4176375.73,0.0,Sogamoso,41763757.3
VNT-0056717,2024-03-06 22:00:00,CLI-01374,Servicios Cloud,Base de Datos RDS,7,835144.65,0.2,Bucaramanga,4676810.04
VNT-0056718,2024-11-23 02:00:00,CLI-00264,Papelería,Resma Papel Bond,13,23724.51,0.05,Cali,292997.7
VNT-0056719,2025-09-12 15:00:00,CLI-01361,Tecnología,Teclado Mecánico,7,281556.41,0.0,Tunja,1970894.87
VNT-0056720,2024-05-24 11:00:00,CLI-00360,Hardware,Firewall Hardware,15,3036038.72,0.0,Sogamoso,45540580.8
VNT-0056721,2025-05-14 12:00:00,CLI-01041,Tecnología,Teclado Mecánico,16,282742.7,0.1,Cali,4071494.88
VNT-0056722,2025-05-13 04:00:00,CLI-00428,Tecnología,Laptop Pro,2,4312966.24,0.0,Tunja,8625932.48
VNT-0056723,2023-04-04 23:00:00,CLI-00173,Hardware,Switch Gigabit 24p,1,1155193.29,0.15,Cali,981914.3
VNT-0056724,2024-02-24 04:00:00,CLI-00416,Muebles,Archivador Metálico,11,403016.95,0.0,Sogamoso,4433186.45
VNT-0056725,2025-02-12 10:00:00,CLI-00810,Papelería,Resma Papel Bond,2,22699.79,0.0,Duitama,45399.58
VNT-0056726,2024-11-28 18:00:00,CLI-01455,Servicios Cloud,Almacenamiento S3 1TB,12,154680.39,0.05,Bucaramanga,1763356.45
VNT-0056727,2023-03-25 14:00:00,CLI-00510,Tecnología,Laptop Pro,9,4650403.86,0.0,Medellín,41853634.74
VNT-0056728,2024-10-25 14:00:00,CLI-00625,Tecnología,Mouse Inalámbrico,6,128436.13,0.2,Sogamoso,616493.42
VNT-0056729,2023-09-14 21:00:00,CLI-00329,Hardware,Servidor Rack 2U,10,13319123.89,0.0,Sogamoso,133191238.9
VNT-0056730,2023-06-21 19:00:00,CLI-00850,Tecnología,Monitor 4K,15,1801544.71,0.0,Tunja,27023170.65
VNT-0056731,2025-06-03 03:00:00,CLI-01209,Papelería,Cuaderno Cuadriculado,3,19379.47,0.0,Cali,58138.41
VNT-0056732,2023-12-22 07:00:00,CLI-00378,Tecnología,Mouse Inalámbrico,10,123231.6,0.15,Sogamoso,1047468.6
VNT-0056733,2024-07-15 20:00:00,CLI-00311,Hardware,Firewall Hardware,6,3210225.9,0.05,Tunja,18298287.63
VNT-0056734,2023-08-08 18:00:00,CLI-00972,Hardware,Firewall Hardware,6,3083918.2,0.0,Bucaramanga,18503509.2
VNT-0056735,2023-05-21 10:00:00,CLI-01495,Tecnología,Monitor 4K,19,1790967.15,0.0,Medellín,34028375.85
VNT-0056736,2025-04-01 22:00:00,CLI-00929,Papelería,Marcadores Pro,12,35437.81,0.05,Tunja,403991.03
VNT-0056737,2023-03-07 01:00:00,CLI-01143,Servicios Cloud,Instancia VM vCPU4,5,442278.94,0.2,Bogotá,1769115.76
VNT-0056738,2024-04-05 10:00:00,CLI-01234,Servicios Cloud,Almacenamiento S3 1TB,18,153052.19,0.0,Tunja,2754939.42
VNT-0056739,2023-09-26 05:00:00,CLI-00219,Muebles,Escritorio Elevable,6,1640276.82,0.15,Bogotá,8365411.78
VNT-0056740,2025-08-31 08:00:00,CLI-00957,Tecnología,Mouse Inalámbrico,19,111960.55,0.0,Tunja,2127250.45
VNT-0056741,2025-09-14 05:00:00,CLI-01383,Muebles,Escritorio Elevable,14,1577341.3,0.0,Medellín,22082778.2
VNT-0056742,2024-04-28 13:00:00,CLI-00732,Servicios Cloud,Base de Datos RDS,10,883770.08,0.1,Duitama,7953930.72
VNT-0056743,2024-03-21 21:00:00,CLI-01260,Hardware,Servidor Rack 2U,7,14558110.72,0.1,Duitama,91716097.54
VNT-0056744,2023-07-28 21:00:00,CLI-01091,Papelería,Resma Papel Bond,2,22880.96,0.1,Medellín,41185.73
VNT-0056745,2025-11-15 13:00:00,CLI-01491,Tecnología,Mouse Inalámbrico,11,117628.26,0.2,Tunja,1035128.69
VNT-0056746,2025-08-10 11:00:00,CLI-01029,Tecnología,Mouse Inalámbrico,18,116776.91,0.2,Tunja,1681587.5
VNT-0056747,2025-06-17 05:00:00,CLI-00492,Hardware,Switch Gigabit 24p,15,1121624.77,0.0,Medellín,16824371.55
VNT-0056748,2024-11-01 09:00:00,CLI-01369,Muebles,Silla Ergonómica,11,819487.5,0.0,Bogotá,9014362.5
VNT-0056749,2025-03-23 06:00:00,CLI-01248,Servicios Cloud,Instancia VM vCPU4,7,481622.65,0.05,Duitama,3202790.62
VNT-0056750,2025-05-19 05:00:00,CLI-00831,Servicios Cloud,Instancia VM vCPU4,5,497945.32,0.1,Cali,2240753.94
VNT-0056751,2024-04-24 19:00:00,CLI-00695,Hardware,Servidor Rack 2U,4,13113027.72,0.2,Bogotá,41961688.7
VNT-0056752,2024-07-09 02:00:00,CLI-00885,Tecnología,Laptop Pro,3,4702416.61,0.1,Tunja,12696524.85
VNT-0056753,2023-05-10 18:00:00,CLI-00016,Muebles,Archivador Metálico,18,429121.52,0.0,Medellín,7724187.36
VNT-0056754,2024-03-14 17:00:00,CLI-00384,Hardware,Servidor Rack 2U,2,15070658.38,0.15,Bucaramanga,25620119.25
VNT-0056755,2024-08-25 22:00:00,CLI-00819,Papelería,Marcadores Pro,18,35104.89,0.1,Bucaramanga,568699.22
VNT-0056756,2024-06-16 01:00:00,CLI-00075,Tecnología,Mouse Inalámbrico,15,110462.08,0.0,Medellín,1656931.2
VNT-0056757,2024-02-11 07:00:00,CLI-00145,Tecnología,Teclado Mecánico,2,272915.35,0.15,Sogamoso,463956.1
VNT-0056758,2025-11-10 15:00:00,CLI-00939,Tecnología,Laptop Pro,16,4544810.32,0.05,Bogotá,69081116.86
VNT-0056759,2024-11-12 03:00:00,CLI-01172,Hardware,Switch Gigabit 24p,11,1230785.54,0.0,Duitama,13538640.94
VNT-0056760,2025-12-22 16:00:00,CLI-00640,Tecnología,Teclado Mecánico,7,296851.31,0.1,Medellín,1870163.25
VNT-0056761,2024-06-10 17:00:00,CLI-00578,Hardware,Firewall Hardware,5,3374251.79,0.1,Medellín,15184133.06
VNT-0056762,2023-06-08 19:00:00,CLI-01364,Tecnología,Teclado Mecánico,18,267034.94,0.0,Bucaramanga,4806628.92
VNT-0056763,2025-11-27 18:00:00,CLI-01445,Tecnología,Laptop Pro,18,4286771.81,0.05,Bucaramanga,73303797.95
VNT-0056764,2023-10-29 09:00:00,CLI-01418,Hardware,Switch Gigabit 24p,17,1176815.22,0.0,Sogamoso,20005858.74
VNT-0056765,2025-06-27 12:00:00,CLI-01183,Hardware,Servidor Rack 2U,12,14129378.33,0.2,Bucaramanga,135642031.97
VNT-0056766,2024-12-05 01:00:00,CLI-00464,Tecnología,Laptop Pro,11,4410748.26,0.1,Duitama,43666407.77
VNT-0056767,2024-12-05 19:00:00,CLI-01298,Tecnología,Monitor 4K,5,1672833.42,0.0,Duitama,8364167.1
VNT-0056768,2023-04-16 21:00:00,CLI-00592,Papelería,Resma Papel Bond,14,20907.5,0.0,Cali,292705.0
VNT-0056769,2025-11-26 05:00:00,CLI-00433,Tecnología,Mouse Inalámbrico,18,114390.9,0.0,Tunja,2059036.2
VNT-0056770,2023-05-11 06:00:00,CLI-00927,Hardware,Servidor Rack 2U,13,14856452.88,0.05,Medellín,183477193.07
VNT-0056771,2023-04-03 04:00:00,CLI-01102,Muebles,Escritorio Elevable,7,1619580.55,0.2,Bogotá,9069651.08
VNT-0056772,2025-11-02 01:00:00,CLI-01277,Muebles,Archivador Metálico,6,388697.67,0.0,Tunja,2332186.02
VNT-0056773,2023-01-06 14:00:00,CLI-00031,Tecnología,Mouse Inalámbrico,7,112755.01,0.15,Bogotá,670892.31
VNT-0056774,2025-04-12 04:00:00,CLI-00536,Tecnología,Teclado Mecánico,13,298676.55,0.2,Bogotá,3106236.12
VNT-0056775,2023-06-08 15:00:00,CLI-01395,Muebles,Archivador Metálico,16,426299.85,0.05,Cali,6479757.72
VNT-0056776,2024-06-25 11:00:00,CLI-01150,Tecnología,Laptop Pro,10,4549907.89,0.0,Sogamoso,45499078.9
VNT-0056777,2024-10-20 12:00:00,CLI-01222,Papelería,Resma Papel Bond,7,21770.49,0.0,Duitama,152393.43
VNT-0056778,2023-05-19 20:00:00,CLI-00163,Servicios Cloud,Almacenamiento S3 1TB,5,149242.82,0.0,Medellín,746214.1
VNT-0056779,2023-12-06 11:00:00,CLI-00094,Tecnología,Laptop Pro,3,4639643.62,0.0,Duitama,13918930.86
VNT-0056780,2023-01-25 07:00:00,CLI-00025,Papelería,Marcadores Pro,13,36398.69,0.0,Tunja,473182.97
VNT-0056781,2024-11-20 19:00:00,CLI-00361,Servicios Cloud,Base de Datos RDS,17,850623.38,0.0,Bucaramanga,14460597.46
VNT-0056782,2025-07-30 15:00:00,CLI-00884,Muebles,Escritorio Elevable,19,1540575.4,0.0,Bogotá,29270932.6
VNT-0056783,2024-05-15 11:00:00,CLI-01120,Hardware,Firewall Hardware,15,3205639.84,0.0,Cali,48084597.6
VNT-0056784,2023-04-07 10:00:00,CLI-00498,Tecnología,Teclado Mecánico,4,271883.49,0.15,Medellín,924403.87
VNT-0056785,2024-05-17 15:00:00,CLI-00990,Muebles,Silla Ergonómica,3,794267.13,0.05,Sogamoso,2263661.32
VNT-0056786,2024-05-18 15:00:00,CLI-00509,Tecnología,Laptop Pro,13,4596833.94,0.0,Bucaramanga,59758841.22
VNT-0056787,2024-07-30 19:00:00,CLI-00287,Hardware,Firewall Hardware,13,3247311.67,0.05,Bogotá,40104299.12
VNT-0056788,2025-08-15 00:00:00,CLI-01285,Tecnología,Teclado Mecánico,2,272013.36,0.05,Duitama,516825.38
VNT-0056789,2023-05-15 22:00:00,CLI-01067,Muebles,Escritorio Elevable,14,1696444.49,0.05,Medellín,22562711.72
VNT-0056790,2023-08-19 19:00:00,CLI-00254,Servicios Cloud,Almacenamiento S3 1TB,4,156266.58,0.1,Cali,562559.69
VNT-0056791,2024-06-03 18:00:00,CLI-01298,Hardware,Servidor Rack 2U,15,12937518.53,0.15,Tunja,164953361.26
VNT-0056792,2025-09-28 13:00:00,CLI-00791,Hardware,Firewall Hardware,6,3396700.25,0.0,Cali,20380201.5
VNT-0056793,2023-02-24 10:00:00,CLI-01246,Papelería,Resma Papel Bond,5,21794.96,0.05,Cali,103526.06
VNT-0056794,2025-04-13 13:00:00,CLI-01049,Servicios Cloud,Almacenamiento S3 1TB,6,151098.95,0.2,Medellín,725274.96
VNT-0056795,2025-06-08 12:00:00,CLI-00610,Muebles,Silla Ergonómica,6,885312.07,0.0,Cali,5311872.42
VNT-0056796,2023-12-30 19:00:00,CLI-00475,Papelería,Cuaderno Cuadriculado,1,19331.15,0.0,Tunja,19331.15
VNT-0056797,2025-05-10 11:00:00,CLI-01079,Muebles,Archivador Metálico,12,394952.84,0.1,Tunja,4265490.67
VNT-0056798,2025-12-16 08:00:00,CLI-00208,Servicios Cloud,Base de Datos RDS,9,885588.67,0.0,Bucaramanga,7970298.03
VNT-0056799,2023-04-25 19:00:00,CLI-00386,Muebles,Archivador Metálico,9,450742.07,0.1,Sogamoso,3651010.77
VNT-0056800,2024-01-22 01:00:00,CLI-01252,Hardware,Firewall Hardware,14,3224757.2,0.0,Sogamoso,45146600.8
VNT-0056801,2023-06-05 10:00:00,CLI-01245,Tecnología,Monitor 4K,11,1901344.0,0.1,Bucaramanga,18823305.6
VNT-0056802,2025-07-23 07:00:00,CLI-00117,Papelería,Resma Papel Bond,19,23461.22,0.0,Bucaramanga,445763.18
VNT-0056803,2024-04-15 08:00:00,CLI-01453,Papelería,Resma Papel Bond,10,21817.22,0.0,Tunja,218172.2
VNT-0056804,2025-04-11 22:00:00,CLI-01460,Tecnología,Mouse Inalámbrico,14,122799.64,0.0,Duitama,1719194.96
